,date,user,location,text,label
900,2021-03-17 22:49:26,masque242,Europe,"Pale #pink and #white lace #facemask, #cotton jersey 3 layer, #bridesmaids mask, #bridal #wedding face #mask,… https://t.co/OgTStFahvI",4
901,2021-03-22 12:30:27,Moomettes,"New England, USA",Paisley Face Mask Sage Green Cotton Adjustable Fitted #facemask Earth Tones Classic #BusinessCasual Handmade USA… https://t.co/Mnfa2ZCi8J,4
902,2021-03-24 11:15:06,Moomettes,"New England, USA",#Sailboats Face Mask Schooner #Nautical #Sailing #Boating Blue Adjustable Fitted #Facemask Handmade USA #etsyshop… https://t.co/xfRwyIv4Rs,2
903,2021-03-20 19:07:27,davidawfulbot,"Bristol, England","Whereas #woke ‘#killthebill’ bedwetters, who seem to back a #policestate so long as far-left protest is still allow… https://t.co/F05rjC8fkF",1
904,2021-03-18 19:06:06,ADHD_Anarchist,,"I wear a #facemask in public. 

Not because I want to appease the #fearmongering #liberals, but moreso because I do… https://t.co/UrTgNEWJ1B",1
905,2021-03-19 00:10:10,FabricFrames,"Deptford, NJ USA",https://t.co/NrQQtWTuXb #zazzle #custom #tea #fruit #leaves #pink #teapot #teacup #kettle #Mask #facemask… https://t.co/ToQnDcyf64,3
906,2021-03-17 19:19:26,masque242,Europe,"#Blue #floral face #mask, Abstract face mask, #neoprene lycra #reusable and #washable mouth cover, #avantgarde flow… https://t.co/vUwmltguCM",4
907,2021-03-20 22:06:07,MGDezigns,Online,Classy bowling Ball Sports Personalized Premium Face Mask https://t.co/JlNVvhYymh #sports #bowling #covid… https://t.co/38VzFD0hm1,2
908,2021-03-17 17:55:36,deadposhuk,,"FACE MASKS &amp; NECK GAITERS 😷

https://t.co/3XNX0RIoVg

#deadposhuk #TheSmiths #Morrissey #JohnnyMarr #TShirtDay… https://t.co/blllXvAg3t",2
909,2021-03-17 19:30:15,Moomettes,"New England, USA",Navy Blue Face Mask White Polka Dot #Facemask Handmade in USA https://t.co/cQYlLJTmde #etsyshop #etsyhandmade… https://t.co/enrCKuLSo3,2
910,2021-03-21 00:00:39,AdamHiteArtist,"Colorado, USA","Here's the Green Dragon Skull, Green Shreds, and the Blue Spikes and Flames Collections on bandanas.… https://t.co/lCqFFArSZE",0
911,2021-03-22 17:03:01,AceMediaService,Everywhere,Seeking #health #lifestyle #bloggers to review the world's first #ecofriendly #facemasks #plantbased #bloggerswanted https://t.co/Ky3FBBb0Om,1
912,2021-03-20 15:54:54,ricklondon,Usually in the forest,Sitewide #Sale 15-40% off everything @LTComicGifts Google #1 ranked #offbeat #comic #Giftideas Use #couponcode MARC… https://t.co/0JiN2AKpb8,3
913,2021-03-22 16:50:48,AndreaTVNews,"Harrisburg, Pennsylvania","NEW: @PAHealthDept amends the existing #UniversalFaceCoverings order, issued on Nov 17, 2020, to align with the… https://t.co/iqAJoRsAzk",1
914,2021-03-21 19:52:43,CACGraphics,NYC • LI,"Spring is finally here!🌼🌸🌼
New artwork and accessories
for sale-
https://t.co/KOujAmnE1J
#flowers #spring #nature… https://t.co/HnJ6V11XOF",0
915,2021-03-19 21:15:00,TshirtPainter,,"#Zazzle  graphic cloth #facemasks #Camouflage all colors #USAFlags  #Military 
https://t.co/7RHiTHxoxu  https://t.co/hOgcg1WzPZ",2
916,2021-03-17 18:54:33,sports_artists,Pakistan,"Customized high quality Face mask.
#Sportsartistsindustry 

 #facemask #save #savefacemask #mask #sablimationmask… https://t.co/oNeThuoJY7",1
917,2021-03-19 08:54:48,urbanpearlgirl,Dallas TX USA,Black and White Purple Face Mask Fitted Adjustable Colorful Cotton Aboriginal Art Print Purple Face Covering… https://t.co/9HQtx5Fbxb,4
918,2021-03-18 05:30:07,Moomettes,"New England, USA",Elegant Batik Face Mask Tonal Yellow Gold Teal #Facemask Handmade in USA https://t.co/xKqKoKaAHB #etsyshop… https://t.co/ZcbAOmUnr0,2
919,2021-03-17 18:19:15,UmSupply,"Louisville, KY",Kentucky Spectrum News 1 and Eileen Street came out to the Jeffersontown #facemask manufacturing site to learn more… https://t.co/ErAA6L81ii,1
920,2021-03-24 15:25:12,utechproductsin,"Schenectady, NY","Visit https://t.co/qjZP8BmrGK for all your #ppe needs

#facemasks #facecoverings #goggles #thermometer #zerocontact… https://t.co/D7WUlUEbMO",1
921,2021-03-23 13:58:00,MCCinnovations,"Tallahassee, FL",We love it when our clients sport their goodies! @laserfiche MCCi #facemasks #branding https://t.co/K6acFOMX3G,1
922,2021-03-18 16:24:35,cenxmart,,Internationally Certified Reusable Face Masks. Available in different colors and sizes. For more details and orders… https://t.co/PbUKrpGDNc,4
923,2021-03-23 18:50:34,Moomettes,"New England, USA",#Retro Peace Symbols Face Mask Bright Multi Color Cotton Fitted Adjustable #Facemask Handmade USA #etsyshop… https://t.co/WAXwIo4X2N,4
924,2021-03-24 17:39:02,ricklondon,Usually in the forest,Quality Adult #Men &amp; Women's Cloth #Facemasks by @LTComicGifts Protect yourself &amp; make someone #laugh and… https://t.co/3jXJF0ESjJ,2
925,2021-03-21 13:30:19,Moomettes,"New England, USA",Butterfly Face Mask #Butterflies Yellow Floral Flowers Purple Lilac Handmade USA https://t.co/zU77X9oQf1 #etsyshop… https://t.co/nhEdgUKfXJ,2
926,2021-03-23 12:08:16,Jeffrey08055905,United States,@gunsnroses @tshirts#free shipping #collectors #vintage #facemasks #acdc#bandanas@harleydavidsin@motorcycles@tshirt… https://t.co/NBpDVzlnlI,0
927,2021-03-21 17:44:48,Sunleil,,"We're all going to be wearing #Facemasks for a while, which is all the more reason to find one that you like with… https://t.co/JitLR6X7FN",2
928,2021-03-21 11:52:16,RudeRainbow85,Salisbury,"https://t.co/y8dnTGa1xH

Check these out.. 

#mask  #COVID19 #dogs #DogsofTwittter #bed #facemasks  #Covid19UK https://t.co/5Vfmgoo4Sl",1
929,2021-03-18 06:07:02,Moomettes,"New England, USA",Seashell Face Mask Blue Coral Cotton Beach Print Washable Reusable  Double Layer Fabric Handmade in USA https://t.co/EcUXRMmLXN #facemask,4
930,2021-03-20 13:04:02,H20_OWS,"Snetterton, Norfolk","😷 Type IIR Rated Face Masks

Find out more
▶️ https://t.co/MyWFfKBD2g

#FaceMasks #Norfolk https://t.co/ouKmk8F51x",1
931,2021-03-19 17:42:06,tarawell88,"New York, New York","What happens when they can't see that you're smiling???
I share some research facts on #facialexpressions and… https://t.co/uXiWb43yln",0
932,2021-03-18 16:25:39,Kapimagen,"Garfield, NJ","Betty Boop face mask. 
Boop-Oop-a-Doop.
#unique #gift #facemask #facemasks #covid19 #dibujos #love #bettyboop… https://t.co/xxs037tJxC",1
933,2021-03-20 13:10:10,mar73_designs,,Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/8i2Pp0trdx #findyourthing… https://t.co/bvIw6tolsC,2
934,2021-03-23 19:30:12,RonSielski,54241,"Diving mask and snorkel! Check it out in the link below!

https://t.co/r6FlKKBW3q

#masks #mask #covid #facemask… https://t.co/2RYTGMGRPw",0
935,2021-03-21 19:30:13,Moomettes,"New England, USA",Blue Floral Face Mask Batik Cotton Reversible Handmade USA #etsyshop #etsyhandmade #facemasks #facemasksforsale… https://t.co/Yyd1wCAann,4
936,2021-03-19 05:42:50,masoncarr5,,masoncarr2244 shop. @redbubble #redbubble #findyourthing #cars #trucks #glee #barney #jeffy #pingu #food #facemasks… https://t.co/1CgRsGOIDe,0
937,2021-03-22 15:30:07,Hygienico_USA,,"This face shield is light enough to wear all day. Total weight is a little over an ounce.⠀⠀⠀⠀
⠀⠀⠀⠀
Includes 5 pairs… https://t.co/GvqDZXIv3w",1
938,2021-03-21 17:26:13,mturner1961,,‘Dr Ramsay said restrictions such as face coverings in crowded places and social distancing had become accepted by… https://t.co/gcd1WqQ1dt,1
939,2021-03-19 00:40:18,ecobearwitness,"New York, USA",Will #coronavirus #FaceMasks be the next '#plastic problem?' New research suggests yes: Fox News… https://t.co/XGOWNjVWoH,4
940,2021-03-22 03:50:09,Sunleil,,"We're all going to be wearing #Facemasks for a while, which is all the more reason to find one that you like with U… https://t.co/umKB56nYKo",2
941,2021-03-21 21:19:13,RoleCraft,,"An excellent piece on #FaceMasks.
#WearYourMask #SafetyFirstSafetyAlways #DontBeACovidiot https://t.co/ne9pG5Pg6i",4
942,2021-03-17 17:45:30,FashionRadi,"Las Vegas, NV","Green face for #StPatricksDay 💚 @IDewCare 

#facemask #skincare #spaday #beautyproducts #beauty #facial #selfcare… https://t.co/NLpzHGrysA",0
943,2021-03-21 07:30:08,novariancreates,United States,"😍 24K Ancient Gold Face Mask Formula 😍
by Novarian Creations price starting from $51.50.  #FaceMasks Get it now! 👉👉… https://t.co/R6YPjOpLBS",3
944,2021-03-17 11:00:08,Kali_Marcum,Internet Mall,4 PCS- Reusable Mask Soft Cloth Washable Breathable Face Cover Kids Adult USA | eBay #facemask #kidsfacemasks… https://t.co/5aSUN2Xwiv,4
945,2021-03-24 18:56:00,digitalsparks1,,"Wear a mask and protect yourself. Get the Hanes Signature Stretch-To-Fit Masks, 6-Pack only for $12. Click the link… https://t.co/vCH3eSopqQ",1
946,2021-03-18 09:30:15,parkinfabrics,,"Be sure to use an FFP3 mask when using thinners and stiffener. Keep safe 👍

#maskfabric #facemasksforsale… https://t.co/13nLtgQKwG",1
947,2021-03-17 17:18:39,masque242,Europe,"Black #fringe #velvet face #mask, #handmade fashion #facemask, 6 inch fringe #gothic #alt breathable mask, reusable… https://t.co/PcRfbY6LTg",4
948,2021-03-21 22:39:54,Moomettes,"New England, USA",Lemon Face Mask Lemony Yellow Black #Facemask Handmade USA #etsyshop #etsyhandmade #facemasks #facemasksforsale… https://t.co/lD00ifPrBz,2
949,2021-03-22 13:46:28,flightlg,UK,Help #feedthehomeless - @migrateart #masksformeals #facemasks now in our warehouse - 300 orders to pack and ship. B… https://t.co/j8uzuUkRHv,1
950,2021-03-20 02:00:32,wechope,Worldwide,"#Lockdown, cancellation of #ElectiveSurgery, ever- changing Department of Health guidelines, #facemasks… How does v… https://t.co/6RzoiSCEsb",0
951,2021-03-17 05:36:08,DavidOs34815648,,Dark wear!!! #darkwear #katana #cool #FaceMask https://t.co/sur8yGKw0a,0
952,2021-03-21 00:00:35,MaskAirAid,"Sausalito, CA","""Love American Style"" available at MaskAirAid.  Shop now 👉 https://t.co/YVxIVuV0aK  
FREE SHIPPING!  
#facemasks… https://t.co/M9irceAnT1",2
953,2021-03-20 16:06:40,wearebabesxo,,The #Beauty #Products on #Amazon that are Worth it https://t.co/c54EGPvW2P #belei #bodyscrub #charcoalfacemask… https://t.co/CTLjV4qL5k,0
954,2021-03-17 21:59:48,urbanpearlgirl,Dallas TX USA,Red Face Mask Reusable Washable Cotton Over The Head Face Mask Scarlet Crimson Ruby Red Print Face Covering… https://t.co/aimY1aLe6B,4
955,2021-03-23 19:42:00,ForemostPromos,New Jersey,Deep Discounts on In Stock Face Masks PLUS Free Shipping! Order Now!  https://t.co/nuKErU6TPx  #masks #facemasks… https://t.co/V7vAqOIk6m,3
956,2021-03-20 08:13:33,BuyBulkDisplays,"Mishawaka, Indiana USA","Face Mask Dispensers

SHOP NOW: https://t.co/WA49DzlXw3

Our acrylic face mask dispensers are available in two styl… https://t.co/2yj9gYbkYj",1
957,2021-03-18 16:54:55,craftydesigns01,,"CraftyDesignsByJane 

New items are in my Etsy shop
This cowl can also used as a #facemask 
LINK IN BIO
#handmade… https://t.co/eo5QAR3LpM",0
958,2021-03-19 09:35:56,DanitaBlackwood,,Why You Should Still Wear A Mask And Avoid Crowds After Getting The COVID-19 Vaccine https://t.co/ZKxIgehBMb… https://t.co/NUE839OGa0,1
959,2021-03-23 23:34:45,EugeStore,,"Hoodie Juventus New Men Women Youth by MyCompadreShop https://t.co/hFbzhnXk1s via @Etsy 
#Juve #JuveLive… https://t.co/9brmHAJM8W",0
960,2021-03-22 01:33:11,HWKouture,"Hollyweird, CA",Shop my sale: 40% off. #etsy #shopsmall #etsysale #etsygifts #spring #sale #handmade #facemasks… https://t.co/1xS7m7VIGh,3
961,2021-03-18 12:37:08,snpiitm,India,"#COVID19 updates

D614G mutation: https://t.co/PYDHPZsqEa
Aspirin: https://t.co/tDQpzpVs0l
Purifying the air to pre… https://t.co/B6pTs0HtZ9",1
962,2021-03-21 23:16:02,MarkoGreen80,"planet earth, 90% of the time","This is very interesting. 
The #Sheeple compliance, shows why people are wearing their #facemasks 
@talkSPORT… https://t.co/kKgULveVtO",0
963,2021-03-17 13:28:28,mariewall06,Texas,"RodanFieldsHQ: Your skin’s lucky charm! 🍀 Calm, smooth skin is even better than a pot of gold. 

Who's wearing gree… https://t.co/ESIeRz6uzd",0
964,2021-03-17 02:29:48,libertysoap,"Abington, PA",Adult Washable Cloth Face Mask With Two Layers Of Cotton Fabric Featuring Angels Or Floral Motif On Neutral Backgro… https://t.co/WJmHSuHGPw,4
965,2021-03-23 05:42:55,tamitrailscapes,"Allentown, Pennsylvania",Spring With A Cherry On Top https://t.co/ogjQyGtBMV #SpringIsHere #cherryblossoms #art #ThePhotoHour #onlineshop… https://t.co/3Ahsd7jA6Z,0
966,2021-03-22 01:36:35,deadite101,,Thanks #VillainousPropShop for these INSANE #3DPrinted #FaceMasks! #Oni #Shogun #MortalKombat #Scorpion #Subzero… https://t.co/oot8dRn3Z1,4
967,2021-03-17 18:09:03,julieerindesign,Vancouver,I'm surprised to still be selling several #masks lately like this #Teal #Green and #Gold #Mandala #Pattern Adult Cl… https://t.co/ONlIE2WtYo,2
968,2021-03-24 00:35:04,MountSinaiNYC,"New York, NY","Upon arriving at Mount Sinai you can feel confident you are entering a clean facility, where all areas are continua… https://t.co/omsRz5JaAE",2
969,2021-03-23 23:02:07,MGDezigns,Online,Pretty Pink Roses Flowers Floral Pattern Feminine Premium Face Mask https://t.co/nfIQUoim5B #floral #flowers #covid… https://t.co/dnm3D8jO2H,2
970,2021-03-19 19:54:43,PetervanWely,Maarsbergen,Mass hysteria by governments continue in Europe. Terrible. Clearly #sweden shows that a few basic restrictions are… https://t.co/uuqougLkkv,1
971,2021-03-23 15:45:20,CushionPrint,"Nottingham, UK",Accountants - We supply all types of Personal Protection Equipment. Help make your environment safer for your staff… https://t.co/P4qj63ufFG,1
972,2021-03-17 12:54:17,DKent7673,,Zazzle https://t.co/YQIOB2zoQ8 #tees #tshirts #apparel #hoodies #amazon #redbubble #dkskustomgear #kent73 #facemask… https://t.co/nitdKqiJ3J,0
973,2021-03-22 04:58:51,urbanpearlgirl,Dallas TX USA,Brown Face Mask With Toggle Orange Face Mask Colorful Aboriginal Art Print Adjustable Over The Head Face Covering W… https://t.co/0I0gDm8onu,2
974,2021-03-17 09:18:58,WipesUsa,Wyoming Mi 49509,"This 2 pack face mask set is made of 2 Ply reusable cotton cloth, and is reversible.

Red Bandana &amp; Soft Denim / Bl… https://t.co/u55Rj4c7EO",4
975,2021-03-22 14:41:00,tuditees,"Córdoba, Andalucía","Let's start this week with our geisha tee: https://t.co/HnzYCy2NJW

#geisha #regalos #ideasregalo #camisetas… https://t.co/lAIOH7ZiDk",0
976,2021-03-17 22:05:26,mrsverypicky,Glasgow environs.,"Supermarket delivery earlier.
Historically, chose not to have plastic bags, although cold items sent in bags. We li… https://t.co/0nMPBawFJH",1
977,2021-03-22 15:28:55,SalePointer,Your Community,"Check out the different types of face masks we have on SalePointer: https://t.co/UsAjXsjrEt

#salepointer… https://t.co/S6UpnnVS7X",1
978,2021-03-18 00:05:03,Moomettes,"New England, USA",#Daisies Face Mask Floral White Yellow #Flowers on Blue Adjustable Soft Elastic #Facemask Handmade USA… https://t.co/gzaizOL24P,4
979,2021-03-17 11:54:54,dragon_wear,South Africa,Add some colour and fun to your wardrobe with these unique designs from Casual Dragon https://t.co/9vmWQTvhYz… https://t.co/bxep4b4jG5,0
980,2021-03-20 03:48:37,3bomasks1,India,"We want to keep you safe and smiling. Wear our 3bO mask that ensures everyone’s safety. 
Buy yours online from… https://t.co/r7MSWUNZcv",1
981,2021-03-18 12:16:09,Moomettes,"New England, USA",Womans Blue Butterflies Face https://t.co/Pu0WGgszwh via @EtsySocial #giftideas #gifts #facemask #cottonfacemask https://t.co/JmTUCBJIJ1,2
982,2021-03-19 04:15:04,Moomettes,"New England, USA",#Lobster Face Mask Red Adjustable Soft Elastic #Facemask Handmade USA https://t.co/8bJGazCo1A #etsyshop… https://t.co/LPTwE00NoU,4
983,2021-03-23 18:57:35,Ephylyos,London,"The collective noun to describe a gathering of #flamingos is “flamboyance”

Find these #Summer birds on the link be… https://t.co/LalEecYLGP",2
984,2021-03-23 15:58:03,TKeyworker,UK,masks:  https://t.co/KqFiKRNUdZ #findyourthing #redbubble #MasksSaveLives #facemasks,2
985,2021-03-19 07:44:48,silverguard_uk,UK,Have you seen our new range of pink and dark grey #facemasks? Is there another colour or pattern you'd like? We'd l… https://t.co/KvCU2n56n8,2
986,2021-03-17 15:40:06,GORUCK,"Jacksonville Beach, FL","#BACKINSTOCK! The Shemagh, a Special Forces Scarf. Wear it as a face mask or be stylish like Monster and his mom. B… https://t.co/dvIgC9OEBx",4
987,2021-03-24 01:35:02,Moomettes,"New England, USA",Many styles of #Kids Handmade #Facemasks Made in USA #etsyshop #etsyhandmade #shopsmall #ROCTeam #facemasks… https://t.co/LUPJfyb51k,4
988,2021-03-19 22:49:06,MGDezigns,Online,Classy Tennis Balls Pattern Sports Premium Face Mask | https://t.co/gDDpC2LWjN https://t.co/htT6SBMod8 #tennis… https://t.co/SYVY7YAVwN,2
989,2021-03-17 14:56:45,Kapimagen,"Garfield, NJ","National coat of arms of Peru face mask. 
Peruvian national emblem.
#beautiful #amazing #facemask #facemasks #peru… https://t.co/DiyxFunp0K",2
990,2021-03-17 14:33:41,mtdisplays,Kocaeli - Turkey,"Foam Face Shield Introduction on our YouTube channel ✔
https://t.co/RFeeUkURYr
#displays #display #displaysproduct… https://t.co/QkPqIouOGt",0
991,2021-03-17 10:58:53,FadumoSomali,Somalia,Imagine! Who initiated this paper made #facemask. A young student from Sanaag region #Somalia whom his school teach… https://t.co/LiHzthFL8w,4
992,2021-03-23 11:09:49,pickyourppe,"Davao City, Davao Region","Always open to both retail and wholesale orders.✔️✔️✔️

Also check out the newest addition to our electric facemask… https://t.co/qCcRiHxZhz",1
993,2021-03-22 20:12:33,MarroniDean,Lancaster,Santa gonna bring you a box of #facemasks for Christmas this year if ya don't behave yourself.,1
994,2021-03-23 14:30:38,Moomettes,"New England, USA","Coffee Lover Face Mask Brown Adjustable Fitted #Facemask Handmade USA 
#etsyshop #etsyhandmade #ROCTeam #facemasks… https://t.co/NesnmBvfR4",2
995,2021-03-24 14:02:13,ThisIsMadness5,"London, England","Who will keep you safe if tomorrow everone goes back to normal?
#SocialDistancing #facemasks #facecovderings #COVID19",1
996,2021-03-18 09:00:51,candhfabrics,"Kent, Sussex & Hampshire","Create your own face mask with this gorgeous Folk Friend Red Sprig fabric! 

Click this link for a step-by-step o… https://t.co/eTH7dFNmtN",4
997,2021-03-23 22:49:07,MGDezigns,Online,Chic Zebra Stripes Pink Roses Trendy Pattern Premium Face Mask  https://t.co/VMP3bdqaYu #covid #facemasks #covid19… https://t.co/FBDPMPVovp,2
